location_id,valid_time,O3,NO2,PM10,PM2.5
AU003,2024-06-04T09:00,36.659,10.272,6.677,4.481
AU003,2024-06-04T12:00,34.364,11.556,8.407,5.565
AU004,2024-05-30T12:00,49.521,16.809,28.135,18.236
AU004,2024-05-30T15:00,45.803,9.322,18.925,12.442
AU004,2024-05-30T18:00,40.121,8.676,12.619,8.072
AU004,2024-05-30T21:00,36.188,9.168,6.579,4.146
AU004,2024-05-31T00:00,35.368,10.296,6.497,4.087
AU004,2024-05-31T03:00,38.376,8.868,6.988,4.470
AU004,2024-05-31T06:00,39.001,10.108,7.007,4.649
AU004,2024-05-31T09:00,26.258,17.104,6.649,4.538
AU004,2024-05-31T12:00,12.115,24.770,9.240,6.462
AU004,2024-05-31T15:00,14.591,17.779,14.960,10.465
AU004,2024-05-31T18:00,17.834,20.207,9.822,6.832
AU004,2024-05-31T21:00,22.278,17.290,7.017,4.746
AU004,2024-06-01T00:00,31.266,14.557,17.788,9.972
AU004,2024-06-01T03:00,44.588,8.169,20.944,11.086
AU004,2024-06-01T06:00,46.432,8.687,21.145,11.108
AU004,2024-06-01T09:00,45.212,11.667,20.157,10.883
AU004,2024-06-01T12:00,47.613,9.287,17.788,9.684
AU004,2024-06-01T15:00,50.906,5.617,16.965,9.108
AU004,2024-06-01T18:00,50.860,4.704,15.397,8.220
AU004,2024-06-01T21:00,46.216,7.132,13.961,7.522
AU004,2024-06-02T00:00,43.489,9.749,14.075,7.713
AU004,2024-06-02T03:00,44.991,8.733,12.819,7.063
AU004,2024-06-02T06:00,45.935,7.607,10.430,5.938
AU004,2024-06-02T09:00,46.344,7.519,6.243,3.667
AU004,2024-06-02T12:00,49.790,4.562,3.314,1.935
AU004,2024-06-02T15:00,51.837,2.646,2.142,1.194
AU004,2024-06-02T18:00,52.181,2.520,1.258,0.726
AU004,2024-06-02T21:00,49.845,5.588,1.550,0.972
AU004,2024-06-03T00:00,37.564,10.917,3.504,2.420
AU004,2024-06-03T03:00,35.260,11.546,5.137,3.570
AU004,2024-06-03T06:00,31.564,15.892,8.078,5.555
AU004,2024-06-03T09:00,23.843,20.718,7.078,4.920
AU004,2024-06-03T12:00,31.469,12.824,4.207,2.912
AU004,2024-06-03T15:00,39.174,5.772,4.345,2.697
AU004,2024-06-03T18:00,37.687,5.961,2.477,1.556
AU004,2024-06-03T21:00,31.778,10.745,4.574,3.008
AU004,2024-06-04T00:00,36.833,7.120,6.132,4.088
AU004,2024-06-04T03:00,47.615,4.107,6.723,4.494
AU004,2024-06-04T06:00,45.312,7.839,7.590,5.090
AU004,2024-06-04T09:00,28.827,19.644,8.616,5.758
AU004,2024-06-04T12:00,28.031,18.354,8.252,5.441
AU005,2024-05-30T12:00,35.826,5.416,2.904,2.072
AU005,2024-05-30T15:00,37.266,3.414,2.967,2.021
AU005,2024-05-30T18:00,39.434,3.424,3.648,2.370
AU005,2024-05-30T21:00,38.142,5.588,3.694,2.295
AU005,2024-05-31T00:00,39.548,4.972,5.267,3.161
AU005,2024-05-31T03:00,49.172,2.476,5.752,3.378
AU005,2024-05-31T06:00,46.705,5.078,5.709,3.581
AU005,2024-05-31T09:00,28.695,17.473,8.949,5.940
AU005,2024-05-31T12:00,22.614,18.442,11.599,7.744
AU005,2024-05-31T15:00,23.272,15.888,9.637,6.132
AU005,2024-05-31T18:00,30.105,9.031,10.360,5.976
AU005,2024-05-31T21:00,19.287,18.485,14.912,8.850
AU005,2024-06-01T00:00,32.114,12.251,18.666,10.730
AU005,2024-06-01T03:00,46.504,5.970,16.422,9.216
AU005,2024-06-01T06:00,44.939,8.237,16.360,9.371
AU005,2024-06-01T09:00,21.704,24.704,21.841,13.291
AU005,2024-06-01T12:00,20.688,24.208,23.752,14.612
AU005,2024-06-01T15:00,21.282,22.828,19.803,12.183
AU005,2024-06-01T18:00,23.654,19.826,16.337,9.916
AU005,2024-06-01T21:00,18.346,23.874,17.212,10.556
AU005,2024-06-02T00:00,29.218,15.666,12.720,8.093
AU005,2024-06-02T03:00,46.212,8.433,6.318,4.040
AU005,2024-06-02T06:00,44.885,8.867,5.736,3.632
AU005,2024-06-02T09:00,22.052,23.740,9.987,6.572
AU005,2024-06-02T12:00,22.912,20.845,11.665,7.250
AU005,2024-06-02T15:00,32.766,11.830,10.226,6.229
AU005,2024-06-02T18:00,41.932,6.212,8.279,4.868
AU005,2024-06-02T21:00,36.464,12.287,11.550,6.861
AU005,2024-06-03T00:00,44.268,8.308,14.350,8.349
AU005,2024-06-03T03:00,48.611,6.490,8.966,5.478
AU005,2024-06-03T06:00,45.394,9.260,10.689,6.413
AU005,2024-06-03T09:00,34.781,17.064,14.384,8.559
AU005,2024-06-03T12:00,37.080,12.987,13.812,8.056
AU005,2024-06-03T15:00,41.034,7.606,10.464,5.996
AU005,2024-06-03T18:00,43.103,5.540,9.522,5.294
AU005,2024-06-03T21:00,41.329,8.122,9.450,5.387
AU005,2024-06-04T00:00,40.972,10.197,12.507,7.218
AU005,2024-06-04T03:00,47.915,6.811,12.209,7.043
AU005,2024-06-04T06:00,44.072,9.199,12.138,7.259
AU005,2024-06-04T09:00,39.786,11.560,11.628,7.020
AU005,2024-06-04T12:00,40.208,8.818,9.199,5.582
AU006,2024-05-30T12:00,53.708,1.362,6.176,3.604
AU006,2024-05-30T15:00,50.359,0.806,4.516,2.734
AU006,2024-05-30T18:00,49.755,0.686,4.564,2.812
AU006,2024-05-30T21:00,50.587,1.061,3.106,2.035
AU006,2024-05-31T00:00,43.509,1.417,1.356,0.957
AU006,2024-05-31T03:00,40.078,0.958,0.717,0.507
AU006,2024-05-31T06:00,44.482,1.248,1.829,1.262
AU006,2024-05-31T09:00,36.502,4.405,2.610,1.816
AU006,2024-05-31T12:00,28.344,6.682,3.456,2.385
AU006,2024-05-31T15:00,27.965,5.196,3.195,2.106
AU006,2024-05-31T18:00,30.517,2.844,2.570,1.645
AU006,2024-05-31T21:00,23.692,6.647,3.508,2.348
AU006,2024-06-01T00:00,36.569,3.717,3.813,2.566
AU006,2024-06-01T03:00,50.129,0.868,2.104,1.338
AU006,2024-06-01T06:00,45.747,1.401,1.903,1.260
AU006,2024-06-01T09:00,39.271,3.729,2.676,1.705
AU006,2024-06-01T12:00,38.066,3.298,3.058,1.910
AU006,2024-06-01T15:00,41.390,1.466,1.888,1.191
AU006,2024-06-01T18:00,45.756,0.940,1.430,0.938
AU006,2024-06-01T21:00,48.078,1.480,1.593,1.042
AU006,2024-06-02T00:00,46.614,1.852,1.863,1.200
AU006,2024-06-02T03:00,52.517,0.754,2.106,1.274
AU006,2024-06-02T06:00,51.763,1.235,1.890,1.208
AU006,2024-06-02T09:00,48.924,2.228,1.116,0.767
AU006,2024-06-02T12:00,50.662,1.214,0.377,0.267
AU006,2024-06-02T15:00,50.413,0.664,0.293,0.181
AU006,2024-06-02T18:00,52.443,0.469,0.269,0.168
AU006,2024-06-02T21:00,50.281,1.226,0.447,0.301
AU006,2024-06-03T00:00,47.861,1.101,0.594,0.395
AU006,2024-06-03T03:00,47.455,0.896,1.237,0.766
AU006,2024-06-03T06:00,42.560,2.125,1.809,1.156
AU006,2024-06-03T09:00,38.009,3.528,2.547,1.688
AU006,2024-06-03T12:00,34.929,3.420,2.714,1.799
AU006,2024-06-03T15:00,29.041,3.484,2.920,1.931
AU006,2024-06-03T18:00,23.243,3.166,2.830,1.876
AU006,2024-06-03T21:00,18.475,4.324,3.822,2.599
AU006,2024-06-04T00:00,33.163,2.642,4.106,2.771
AU006,2024-06-04T03:00,35.319,1.856,3.463,2.354
AU006,2024-06-04T06:00,29.290,3.055,3.430,2.355
AU006,2024-06-04T09:00,25.109,4.425,3.892,2.670
AU006,2024-06-04T12:00,25.050,3.421,2.324,1.598
AU007,2024-05-30T12:00,48.455,0.635,13.837,7.416
AU007,2024-05-30T15:00,46.943,0.544,12.728,6.784
AU007,2024-05-30T18:00,43.592,0.552,12.284,6.528
AU007,2024-05-30T21:00,41.600,0.807,11.524,6.119
AU007,2024-05-31T00:00,52.842,0.353,14.993,7.969
AU007,2024-05-31T03:00,52.733,0.173,15.015,8.092
AU007,2024-05-31T06:00,50.312,0.210,13.937,7.571
AU007,2024-05-31T09:00,40.506,1.022,10.620,5.919
AU007,2024-05-31T12:00,38.634,0.958,10.180,5.683
AU007,2024-05-31T15:00,37.175,0.771,7.901,4.469
AU007,2024-05-31T18:00,33.737,0.758,5.956,3.454
AU007,2024-05-31T21:00,33.409,0.937,5.727,3.328
AU007,2024-06-01T00:00,48.150,0.317,5.046,2.838
AU007,2024-06-01T03:00,49.980,0.187,5.341,3.028
AU007,2024-06-01T06:00,49.792,0.226,5.206,2.969
AU007,2024-06-01T09:00,39.586,1.254,5.767,3.350
AU007,2024-06-01T12:00,35.395,1.720,7.192,4.200
AU007,2024-06-01T15:00,35.197,1.290,8.035,4.654
AU007,2024-06-01T18:00,33.689,0.968,5.981,3.553
AU007,2024-06-01T21:00,32.951,1.146,4.677,2.908
AU007,2024-06-02T00:00,49.688,0.292,3.862,2.347
AU007,2024-06-02T03:00,48.377,0.235,3.717,2.391
AU007,2024-06-02T06:00,48.201,0.336,4.969,3.108
AU007,2024-06-02T09:00,39.498,1.415,6.171,3.776
AU007,2024-06-02T12:00,33.760,1.675,6.608,4.075
AU007,2024-06-02T15:00,35.346,1.239,6.136,3.788
AU007,2024-06-02T18:00,33.811,1.042,5.107,3.224
AU007,2024-06-02T21:00,31.433,1.123,4.955,3.097
AU007,2024-06-03T00:00,45.699,0.344,6.808,3.951
AU007,2024-06-03T03:00,48.810,0.216,6.245,3.624
AU007,2024-06-03T06:00,50.546,0.286,6.416,3.677
AU007,2024-06-03T09:00,40.432,1.470,6.847,3.944
AU007,2024-06-03T12:00,34.134,1.886,7.279,4.245
AU007,2024-06-03T15:00,31.837,1.624,7.205,4.164
AU007,2024-06-03T18:00,29.963,1.363,7.318,4.167
AU007,2024-06-03T21:00,26.523,1.819,8.692,4.926
AU007,2024-06-04T00:00,51.233,0.359,9.812,5.479
AU007,2024-06-04T03:00,52.569,0.238,9.119,5.254
AU007,2024-06-04T06:00,51.784,0.300,9.132,5.271
AU007,2024-06-04T09:00,41.355,1.583,8.981,5.228
AU007,2024-06-04T12:00,36.975,2.505,10.927,6.488
AU008,2024-05-30T12:00,32.204,20.352,24.653,14.209
AU008,2024-05-30T15:00,30.940,17.437,22.955,13.494
AU008,2024-05-30T18:00,26.795,13.307,20.549,12.149
AU008,2024-05-30T21:00,26.254,11.862,22.698,13.570
AU008,2024-05-31T00:00,42.062,10.247,22.374,13.126
AU008,2024-05-31T03:00,64.337,3.304,17.099,9.034
AU008,2024-05-31T06:00,54.190,4.584,16.269,8.817
AU008,2024-05-31T09:00,31.722,17.690,20.351,11.718
AU008,2024-05-31T12:00,32.517,14.162,21.162,12.098
AU008,2024-05-31T15:00,36.689,8.310,15.741,8.930
AU008,2024-05-31T18:00,33.482,6.912,12.945,7.414
AU008,2024-05-31T21:00,24.801,13.148,15.885,9.370
AU008,2024-06-01T00:00,38.299,8.609,17.847,10.269
AU008,2024-06-01T03:00,44.850,6.292,12.847,7.488
AU008,2024-06-01T06:00,33.159,13.426,14.930,9.378
AU008,2024-06-01T09:00,24.688,17.386,12.282,8.056
AU008,2024-06-01T12:00,26.041,13.094,6.609,4.641
AU008,2024-06-01T15:00,40.992,5.408,3.590,2.469
AU008,2024-06-01T18:00,38.547,5.224,4.690,3.047
AU008,2024-06-01T21:00,17.683,12.658,11.873,8.197
AU008,2024-06-02T00:00,46.127,7.148,8.583,5.781
AU008,2024-06-02T03:00,71.139,3.328,7.816,5.123
AU008,2024-06-02T06:00,69.790,5.255,8.612,5.631
AU008,2024-06-02T09:00,38.088,16.188,9.500,6.499
AU008,2024-06-02T12:00,22.381,16.683,10.691,7.458
AU008,2024-06-02T15:00,27.675,6.790,4.703,3.292
AU008,2024-06-02T18:00,39.412,2.796,4.182,2.916
AU008,2024-06-02T21:00,36.036,5.426,4.061,2.833
AU008,2024-06-03T00:00,46.615,2.211,3.086,2.121
AU008,2024-06-03T03:00,59.422,1.285,3.496,2.334
AU008,2024-06-03T06:00,56.308,2.567,3.553,2.319
AU008,2024-06-03T09:00,38.595,9.123,4.275,2.812
AU008,2024-06-03T12:00,40.277,5.365,3.258,2.142
AU008,2024-06-03T15:00,40.167,3.321,2.917,1.955
AU008,2024-06-03T18:00,38.654,3.237,2.822,1.882
AU008,2024-06-03T21:00,30.479,8.791,4.329,2.926
AU008,2024-06-04T00:00,43.586,3.872,4.471,3.014
AU008,2024-06-04T03:00,55.887,2.327,5.431,3.702
AU008,2024-06-04T06:00,50.786,4.817,5.636,3.856
AU008,2024-06-04T09:00,26.305,17.513,7.689,5.303
AU008,2024-06-04T12:00,27.329,9.852,4.976,3.400
AZ001,2024-05-30T12:00,117.486,2.693,71.917,17.209
AZ001,2024-05-30T15:00,94.148,8.268,66.466,14.480
AZ001,2024-05-30T18:00,82.740,7.948,67.058,13.893
AZ001,2024-05-30T21:00,77.607,7.017,80.084,14.974
AZ001,2024-05-31T00:00,74.181,4.680,78.958,15.345
AZ001,2024-05-31T03:00,74.056,4.338,69.033,15.817
AZ001,2024-05-31T06:00,90.875,5.086,68.057,18.949
AZ001,2024-05-31T09:00,104.013,2.531,76.328,18.551
AZ001,2024-05-31T12:00,96.686,3.449,76.707,15.066
AZ001,2024-05-31T15:00,81.925,8.705,70.815,14.305
AZ001,2024-05-31T18:00,70.151,10.880,68.048,15.081
AZ001,2024-05-31T21:00,69.233,9.282,60.144,14.696
AZ001,2024-06-01T00:00,70.209,6.619,63.565,14.804
AZ001,2024-06-01T03:00,78.655,7.152,56.542,14.705
AZ001,2024-06-01T06:00,100.607,9.011,31.636,9.784
AZ001,2024-06-01T09:00,119.494,2.696,25.573,8.544
AZ001,2024-06-01T12:00,110.798,3.363,40.169,12.699
AZ001,2024-06-01T15:00,91.966,3.734,42.674,16.324
AZ001,2024-06-01T18:00,84.149,1.655,55.450,24.214
AZ001,2024-06-01T21:00,92.995,1.177,27.704,13.681
AZ001,2024-06-02T00:00,90.300,0.919,24.709,15.115
AZ001,2024-06-02T03:00,81.029,1.603,26.615,15.823
AZ001,2024-06-02T06:00,91.611,2.369,20.664,11.926
AZ001,2024-06-02T09:00,103.463,1.581,17.457,10.185
AZ001,2024-06-02T12:00,101.847,1.976,9.918,6.654
AZ001,2024-06-02T15:00,96.529,4.177,11.641,8.062
AZ001,2024-06-02T18:00,90.280,3.907,13.600,9.206
AZ001,2024-06-02T21:00,70.395,6.162,13.257,9.120
AZ001,2024-06-03T00:00,60.772,5.517,16.850,10.782
AZ001,2024-06-03T03:00,62.549,5.470,19.762,11.746
AZ001,2024-06-03T06:00,95.650,7.786,24.514,14.371
AZ001,2024-06-03T09:00,115.716,2.125,21.723,13.099
AZ001,2024-06-03T12:00,110.575,2.351,20.332,13.117
AZ001,2024-06-03T15:00,100.232,5.536,19.847,13.311
AZ001,2024-06-03T18:00,91.512,6.996,20.851,13.867
AZ001,2024-06-03T21:00,89.748,6.027,23.241,14.324
AZ001,2024-06-04T00:00,86.261,3.712,28.852,15.578
AZ001,2024-06-04T03:00,78.416,4.324,34.253,17.414
AZ001,2024-06-04T06:00,108.252,2.798,35.421,17.328
AZ001,2024-06-04T09:00,120.143,1.388,30.796,15.200
AZ001,2024-06-04T12:00,101.176,1.753,33.251,14.889
BD001,2024-05-30T12:00,69.042,13.542,72.543,41.399
BD001,2024-05-30T15:00,40.910,16.311,56.172,32.472
BD001,2024-05-30T18:00,42.248,10.227,38.337,22.144
BD001,2024-05-30T21:00,48.118,6.935,29.712,17.707
BD001,2024-05-31T00:00,44.853,9.145,29.816,17.407
BD001,2024-05-31T03:00,67.124,7.343,43.612,22.461
BD001,2024-05-31T06:00,98.232,4.744,55.795,29.000
BD001,2024-05-31T09:00,99.219,4.615,55.742,29.077
BD001,2024-05-31T12:00,66.307,14.802,46.606,26.104
BD001,2024-05-31T15:00,39.361,14.114,36.538,20.727
BD001,2024-05-31T18:00,32.709,11.514,30.190,16.811
BD001,2024-05-31T21:00,38.013,7.722,25.343,13.947
BD001,2024-06-01T00:00,33.900,10.104,25.474,14.593
BD001,2024-06-01T03:00,51.216,9.087,33.575,17.794
BD001,2024-06-01T06:00,95.976,4.345,44.958,24.353
BD001,2024-06-01T09:00,94.554,4.942,48.930,25.691
BD001,2024-06-01T12:00,65.673,23.413,56.088,30.436
BD001,2024-06-01T15:00,35.941,15.577,35.851,20.718
BD001,2024-06-01T18:00,27.205,12.239,30.910,17.437
BD001,2024-06-01T21:00,28.040,9.621,25.669,14.856
BD001,2024-06-02T00:00,20.257,12.755,25.786,15.378
BD001,2024-06-02T03:00,48.210,8.191,34.892,18.277
BD001,2024-06-02T06:00,94.954,4.230,48.782,25.706
BD001,2024-06-02T09:00,98.357,4.472,52.463,27.165
BD001,2024-06-02T12:00,62.322,16.110,41.907,24.931
BD001,2024-06-02T15:00,27.158,13.767,28.689,17.336
BD001,2024-06-02T18:00,21.532,12.192,25.222,15.101
BD001,2024-06-02T21:00,23.254,9.908,21.319,12.676
BD001,2024-06-03T00:00,26.708,12.107,26.876,15.205
BD001,2024-06-03T03:00,39.981,12.280,30.250,17.452
BD001,2024-06-03T06:00,76.620,7.579,34.978,20.409
BD001,2024-06-03T09:00,86.085,9.894,41.365,23.422
BD001,2024-06-03T12:00,64.150,17.649,37.063,23.135
BD001,2024-06-03T15:00,37.312,18.731,33.482,21.200
BD001,2024-06-03T18:00,32.398,14.798,28.322,17.663
BD001,2024-06-03T21:00,32.483,11.765,23.214,14.664
BD001,2024-06-04T00:00,35.804,11.328,20.705,12.971
BD001,2024-06-04T03:00,63.590,9.963,28.205,16.911
BD001,2024-06-04T06:00,111.692,6.511,44.929,27.110
BD001,2024-06-04T09:00,107.621,7.992,45.724,25.537
BD001,2024-06-04T12:00,71.971,17.728,37.406,22.631
BE001,2024-05-30T12:00,67.451,5.855,16.488,11.053
BE001,2024-05-30T15:00,71.620,6.210,16.898,11.109
BE001,2024-05-30T18:00,60.749,13.471,13.876,8.628
BE001,2024-05-30T21:00,54.833,20.011,15.841,9.515
BE001,2024-05-31T00:00,53.363,15.846,12.531,8.013
BE001,2024-05-31T03:00,62.791,10.261,8.874,5.523
BE001,2024-05-31T06:00,61.998,9.474,8.410,5.044
BE001,2024-05-31T09:00,63.330,9.419,5.783,3.564
BE001,2024-05-31T12:00,68.142,7.901,5.871,3.883
BE001,2024-05-31T15:00,73.222,10.300,9.381,6.302
BE001,2024-05-31T18:00,67.023,17.652,17.651,11.602
BE001,2024-05-31T21:00,61.843,20.990,12.199,7.980
BE001,2024-06-01T00:00,59.150,15.069,13.635,8.530
BE001,2024-06-01T03:00,59.963,11.409,13.030,7.904
BE001,2024-06-01T06:00,51.533,14.440,11.645,7.219
BE001,2024-06-01T09:00,53.841,17.353,10.696,6.776
BE001,2024-06-01T12:00,59.646,13.816,12.893,8.541
BE001,2024-06-01T15:00,57.337,16.464,17.488,11.240
BE001,2024-06-01T18:00,59.729,19.150,19.234,12.001
BE001,2024-06-01T21:00,57.771,19.888,14.664,9.428
BE001,2024-06-02T00:00,50.661,18.739,14.536,9.387
BE001,2024-06-02T03:00,44.078,18.887,13.890,8.903
BE001,2024-06-02T06:00,58.851,14.333,14.317,8.544
BE001,2024-06-02T09:00,76.156,12.505,18.998,11.598
BE001,2024-06-02T12:00,90.890,7.856,23.012,13.695
BE001,2024-06-02T15:00,89.889,7.081,23.282,13.547
BE001,2024-06-02T18:00,77.189,11.527,20.947,12.168
BE001,2024-06-02T21:00,51.504,23.123,19.141,11.858
BE001,2024-06-03T00:00,17.468,40.940,26.999,17.081
BE001,2024-06-03T03:00,19.752,32.276,24.526,16.072
BE001,2024-06-03T06:00,28.727,18.983,21.216,14.216
BE001,2024-06-03T09:00,72.879,10.226,23.814,15.608
BE001,2024-06-03T12:00,75.087,7.812,25.803,17.332
BE001,2024-06-03T15:00,59.922,8.590,17.984,12.288
BE001,2024-06-03T18:00,47.617,12.030,10.955,7.514
BE001,2024-06-03T21:00,5.468,39.744,14.105,9.730
BE001,2024-06-04T00:00,0.003,39.933,20.732,14.358
BE001,2024-06-04T03:00,1.195,34.728,18.384,12.800
BE001,2024-06-04T06:00,19.132,18.647,17.723,12.405
BE001,2024-06-04T09:00,58.099,6.719,14.131,9.834
BE001,2024-06-04T12:00,65.466,5.348,11.138,7.784
BG001,2024-05-30T12:00,92.502,0.373,14.108,8.485
BG001,2024-05-30T15:00,94.009,0.612,15.312,9.468
BG001,2024-05-30T18:00,69.452,3.739,19.502,13.170
BG001,2024-05-30T21:00,47.791,6.041,17.064,11.793
BG001,2024-05-31T00:00,35.259,5.716,14.819,10.311
BG001,2024-05-31T03:00,32.516,4.297,13.629,9.684
BG001,2024-05-31T06:00,61.622,1.571,20.475,13.966
BG001,2024-05-31T09:00,91.846,0.416,15.928,10.471
BG001,2024-05-31T12:00,90.336,0.383,11.381,7.569
BG001,2024-05-31T15:00,88.020,0.671,14.732,9.412
BG001,2024-05-31T18:00,70.858,2.888,13.573,9.198
BG001,2024-05-31T21:00,49.902,5.627,11.208,7.687
BG001,2024-06-01T00:00,39.503,4.837,8.988,6.234
BG001,2024-06-01T03:00,33.806,3.720,7.637,5.390
BG001,2024-06-01T06:00,68.584,1.115,14.542,9.131
BG001,2024-06-01T09:00,77.137,0.358,11.397,6.639
BG001,2024-06-01T12:00,78.106,0.289,10.270,5.944
BG001,2024-06-01T15:00,80.792,0.523,11.745,6.963
BG001,2024-06-01T18:00,59.364,3.298,11.448,7.635
BG001,2024-06-01T21:00,40.456,6.225,9.929,6.778
BG001,2024-06-02T00:00,31.234,6.222,8.516,5.882
BG001,2024-06-02T03:00,28.919,5.002,8.222,5.642
BG001,2024-06-02T06:00,61.879,1.381,16.904,10.299
BG001,2024-06-02T09:00,88.021,0.359,47.974,14.455
BG001,2024-06-02T12:00,85.953,0.321,60.190,19.291
BG001,2024-06-02T15:00,86.191,0.477,50.170,17.472
BG001,2024-06-02T18:00,65.292,4.655,27.231,16.292
BG001,2024-06-02T21:00,47.845,7.030,20.799,13.089
BG001,2024-06-03T00:00,34.926,6.769,19.363,10.987
BG001,2024-06-03T03:00,28.863,5.411,22.442,10.814
BG001,2024-06-03T06:00,64.269,1.538,57.937,20.756
BG001,2024-06-03T09:00,80.623,0.442,90.577,24.968
BG001,2024-06-03T12:00,78.065,0.323,86.313,25.181
BG001,2024-06-03T15:00,69.520,0.876,50.005,21.819
BG001,2024-06-03T18:00,55.492,4.185,25.343,17.491
BG001,2024-06-03T21:00,39.681,5.821,20.165,14.008
BG001,2024-06-04T00:00,33.313,4.320,17.529,12.042
BG001,2024-06-04T03:00,30.822,3.295,14.247,9.650
BG001,2024-06-04T06:00,58.382,1.402,26.164,12.564
BG001,2024-06-04T09:00,81.084,0.356,63.797,16.965
BG001,2024-06-04T12:00,89.794,0.308,37.718,12.579
BH001,2024-05-30T12:00,253.354,13.959,129.360,46.468
BH001,2024-05-30T15:00,146.837,35.186,102.823,39.230
BH001,2024-05-30T18:00,102.246,28.285,82.747,36.463
BH001,2024-05-30T21:00,87.753,24.291,80.316,38.000
BH001,2024-05-31T00:00,76.849,19.486,79.697,37.820
BH001,2024-05-31T03:00,57.328,28.268,88.077,43.335
BH001,2024-05-31T06:00,104.843,52.417,123.428,52.766
BH001,2024-05-31T09:00,406.328,51.466,191.405,75.840
BH001,2024-05-31T12:00,574.816,33.510,231.792,87.985
BH001,2024-05-31T15:00,312.176,47.614,165.391,58.876
BH001,2024-05-31T18:00,160.757,21.500,128.267,39.694
BH001,2024-05-31T21:00,113.566,22.200,126.912,35.854
BH001,2024-06-01T00:00,87.061,19.257,125.631,35.508
BH001,2024-06-01T03:00,68.272,28.428,126.929,39.876
BH001,2024-06-01T06:00,126.166,35.537,121.867,42.248
BH001,2024-06-01T09:00,307.411,13.231,124.379,51.465
BH001,2024-06-01T12:00,187.815,10.966,137.903,48.653
BH001,2024-06-01T15:00,104.274,29.172,154.225,57.067
BH001,2024-06-01T18:00,100.896,18.682,125.373,49.162
BH001,2024-06-01T21:00,107.140,11.456,170.163,43.524
BH001,2024-06-02T00:00,96.829,6.975,87.042,29.781
BH001,2024-06-02T03:00,100.200,8.270,92.828,33.176
BH001,2024-06-02T06:00,134.358,8.109,121.156,42.529
BH001,2024-06-02T09:00,164.896,5.905,199.787,54.829
BH001,2024-06-02T12:00,163.941,8.499,268.401,63.944
BH001,2024-06-02T15:00,142.874,20.412,315.135,74.592
BH001,2024-06-02T18:00,141.863,13.803,608.997,94.677
BH001,2024-06-02T21:00,125.070,11.936,605.417,90.914
BH001,2024-06-03T00:00,118.711,8.093,426.639,74.019
BH001,2024-06-03T03:00,124.113,10.154,310.614,72.310
BH001,2024-06-03T06:00,145.229,12.527,238.069,68.357
BH001,2024-06-03T09:00,229.328,7.193,172.944,58.054
BH001,2024-06-03T12:00,226.365,9.831,174.726,57.419
BH001,2024-06-03T15:00,175.893,21.984,181.503,54.916
BH001,2024-06-03T18:00,152.563,15.205,302.319,59.750
BH001,2024-06-03T21:00,133.728,14.022,426.407,69.626
BH001,2024-06-04T00:00,109.766,10.024,376.168,65.816
BH001,2024-06-04T03:00,93.995,13.180,310.210,58.863
BH001,2024-06-04T06:00,121.670,17.843,239.433,55.081
BH001,2024-06-04T09:00,208.968,13.152,202.933,57.457
BH001,2024-06-04T12:00,209.507,15.438,181.010,59.226
BO001,2024-05-30T12:00,19.929,6.056,2.466,1.720
BO001,2024-05-30T15:00,54.498,1.071,2.697,1.819
BO001,2024-05-30T18:00,56.921,0.501,3.034,2.062
BO001,2024-05-30T21:00,49.650,0.925,3.011,2.066
BO001,2024-05-31T00:00,26.843,7.926,5.521,3.849
BO001,2024-05-31T03:00,12.532,10.997,7.324,5.121
BO001,2024-05-31T06:00,10.550,8.821,5.850,4.097
BO001,2024-05-31T09:00,15.566,6.073,5.020,3.519
BO001,2024-05-31T12:00,18.158,5.851,5.839,4.086
BO001,2024-05-31T15:00,52.337,1.170,4.243,2.930
BO001,2024-05-31T18:00,54.481,0.534,4.394,3.037
BO001,2024-05-31T21:00,45.917,1.103,4.277,2.965
BO001,2024-06-01T00:00,25.862,10.608,7.333,5.121
BO001,2024-06-01T03:00,20.029,13.418,6.923,4.832
BO001,2024-06-01T06:00,22.697,11.118,4.653,3.231
BO001,2024-06-01T09:00,24.037,8.236,3.282,2.273
BO001,2024-06-01T12:00,24.313,7.191,4.238,2.947
BO001,2024-06-01T15:00,53.089,1.497,2.837,1.967
BO001,2024-06-01T18:00,57.389,0.676,2.902,2.010
BO001,2024-06-01T21:00,50.109,1.144,3.481,2.417
BO001,2024-06-02T00:00,27.507,11.650,6.706,4.685
BO001,2024-06-02T03:00,21.315,14.865,6.036,4.208
BO001,2024-06-02T06:00,23.358,12.156,3.521,2.447
BO001,2024-06-02T09:00,24.292,8.988,2.118,1.466
BO001,2024-06-02T12:00,25.522,7.589,3.581,2.493
BO001,2024-06-02T15:00,56.366,1.630,3.056,2.125
BO001,2024-06-02T18:00,60.999,0.697,3.137,2.181
BO001,2024-06-02T21:00,52.098,1.144,3.664,2.553
BO001,2024-06-03T00:00,28.123,11.501,7.449,5.211
BO001,2024-06-03T03:00,20.740,15.383,7.614,5.322
BO001,2024-06-03T06:00,23.459,11.166,6.866,4.801
BO001,2024-06-03T09:00,28.864,6.462,6.304,4.409
BO001,2024-06-03T12:00,26.059,7.558,7.848,5.491
BO001,2024-06-03T15:00,52.137,0.669,2.810,1.957
BO001,2024-06-03T18:00,50.084,0.362,2.390,1.661
BO001,2024-06-03T21:00,43.176,0.789,2.886,2.006
BO001,2024-06-04T00:00,24.920,7.489,5.679,3.971
